date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:38:36	868/868	---M--	200	added ('OK')	image/png	etag:%222617cea677f319f4b3d46ae81511e058%22	http://www.cameronsworld.net/img/content/2/19.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/2/19.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:37	9031/9031	---M--	200	added ('OK')	image/gif	etag:%223af1b6c20b481462b5b44485ef8a5695%22	http://www.cameronsworld.net/img/content/2/18.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/2/18.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:38	340/340	---M--	200	added ('OK')	image/png	etag:%227f1fee95d697a5be4384d90669df6fb8%22	http://www.cameronsworld.net/img/content/2/26.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/2/26.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:39	23034/23034	---M--	200	added ('OK')	image/gif	etag:%222bb0321450df6efeb8c2487ce7c00292%22	http://www.cameronsworld.net/img/content/2/16.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/2/16.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:39	6453/6453	---M--	200	added ('OK')	image/gif	etag:%22d1ef93212ca618c83b50910944e7d202%22	http://www.cameronsworld.net/img/content/2/26.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/2/26.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:39	2018/2018	---M--	200	added ('OK')	image/png	etag:%220db98b42482e092e2ac30af6f4ca8027%22	http://www.cameronsworld.net/img/content/2/28.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/2/28.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:40	521/521	---M--	200	added ('OK')	image/png	etag:%2218b382adc737cd65e507ff690f70edae%22	http://www.cameronsworld.net/img/content/2/29.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/2/29.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:40	2615/2615	---M--	200	added ('OK')	image/gif	etag:%224d23f3d25abffc1d753ea62d5327c4fd%22	http://www.cameronsworld.net/img/content/2/29.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/2/29.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:41	5014/5014	---M--	200	added ('OK')	image/png	etag:%227ae071029f0006f9a7c93fe1139f6800%22	http://www.cameronsworld.net/img/content/3/bg.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/3/bg.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:42	2187/2187	---M--	200	added ('OK')	image/png	etag:%2284a6b2a9c05dc1099fe49320c480493d%22	http://www.cameronsworld.net/img/content/3/5.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/3/5.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:45	14908/14908	---M--	200	added ('OK')	image/gif	etag:%227dc266f51b242e1d5c525a3889878bb3%22	http://www.cameronsworld.net/img/content/3/5.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/3/5.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:45	307/307	---M--	200	added ('OK')	image/png	etag:%22f975a59a2632f77e55dacd7c83508321%22	http://www.cameronsworld.net/img/content/3/6.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/3/6.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:45	697/697	---M--	200	added ('OK')	image/gif	etag:%22a7c82408f4903d4d726a30054b8ac272%22	http://www.cameronsworld.net/img/content/3/6.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/3/6.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:46	1789/1789	---M--	200	added ('OK')	image/png	etag:%2238d6c3d753870dabd1cdca2293a86a19%22	http://www.cameronsworld.net/img/content/3/11.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/3/11.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:47	48336/48336	---M--	200	added ('OK')	image/gif	etag:%2297cd0d2cfeeb4ebf01cb19e745f2844b%22	http://www.cameronsworld.net/img/content/2/28.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/2/28.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:47	392/392	---M--	200	added ('OK')	image/png	etag:%22b47bedb7523d80b68c4d58213051c9d1%22	http://www.cameronsworld.net/img/content/3/17.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/3/17.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:51	21606/21606	---M--	200	added ('OK')	image/gif	etag:%2297e11dec773fcb6e5e56380809fe77e5%22	http://www.cameronsworld.net/img/content/3/17.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/3/17.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:52	40730/40730	---M--	200	added ('OK')	image/gif	etag:%2299bb2b58f57866a6f432affd87e2f015%22	http://www.cameronsworld.net/img/content/3/11.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/3/11.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:52	260/260	---M--	200	added ('OK')	image/png	etag:%226d695b4c5cccdead215e05e08d62c1a4%22	http://www.cameronsworld.net/img/content/4/4.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/4.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:52	8239/8239	---M--	200	added ('OK')	image/png	etag:%228674535162b9576fb135a5856df8d9d8%22	http://www.cameronsworld.net/img/content/4/bg.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/bg.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:53	802/802	---M--	200	added ('OK')	image/png	etag:%229a38feebe7af24c8dcd0f4ef88475891%22	http://www.cameronsworld.net/img/content/4/5.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/5.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:53	5479/5479	---M--	200	added ('OK')	image/gif	etag:%2202592998bc6f134dd73cde3a923fa684%22	http://www.cameronsworld.net/img/content/4/4.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/4.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:54	495/495	---M--	200	added ('OK')	image/png	etag:%22fce7bd3dfe9601bdea2cbe9c25623efb%22	http://www.cameronsworld.net/img/content/4/9.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/9.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:54	114782/114782	---M--	200	added ('OK')	image/gif	etag:%226e0875b8a7f6c0bf59f2966ddcaa3e63%22	http://www.cameronsworld.net/img/content/2/19.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/2/19.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:54	2611/2611	---M--	200	added ('OK')	image/gif	etag:%22fe6fe2589fc9fef9bc7ae206cfbe2a06%22	http://www.cameronsworld.net/img/content/4/9.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/9.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:55	3134/3134	---M--	200	added ('OK')	image/png	etag:%22e9fd7c21a73f788b211c050e29a0011d%22	http://www.cameronsworld.net/img/content/4/10.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/10.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:55	1316/1316	---M--	200	added ('OK')	image/png	etag:%229273cbd1b83012e387e95ec3225056d4%22	http://www.cameronsworld.net/img/content/4/12.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/12.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:55	14630/14630	---M--	200	added ('OK')	image/gif	etag:%22e904af9009aaebfd6bbdfe9c18a76656%22	http://www.cameronsworld.net/img/content/4/5.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/5.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:56	2913/2913	---M--	200	added ('OK')	image/gif	etag:%22688d048174c4a703a569c11a012ee444%22	http://www.cameronsworld.net/img/content/4/12.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/12.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:56	1752/1752	---M--	200	added ('OK')	image/png	etag:%22d8e55b4ebe9581f1bcf14f6628e0e1c5%22	http://www.cameronsworld.net/img/content/4/14.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/14.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:56	1517/1517	---M--	200	added ('OK')	image/png	etag:%22cee0806e57eab22de7f7f27f662f3aa0%22	http://www.cameronsworld.net/img/content/4/15.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/15.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:58	15414/15414	---M--	200	added ('OK')	image/gif	etag:%22cee20e339a33a3ec81193a11b441c89a%22	http://www.cameronsworld.net/img/content/4/14.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/14.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:58	24229/24229	---M--	200	added ('OK')	image/gif	etag:%22aac288474e96d74a3095b01c4f7365d5%22	http://www.cameronsworld.net/img/content/4/10.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/10.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:59	4532/4532	---M--	200	added ('OK')	image/png	etag:%227db8b1692d5d00978f2efda628ae4d1d%22	http://www.cameronsworld.net/img/content/4/16.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/16.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:59	228/228	---M--	200	added ('OK')	image/png	etag:%22c51bb5de8b6c2d6b77d0987c1a1687fa%22	http://www.cameronsworld.net/img/content/4/18.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/18.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:59	252/252	---M--	200	added ('OK')	image/gif	etag:%2289e3a92e4a2af6a03afc57dd917fe44a%22	http://www.cameronsworld.net/img/content/4/18.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/18.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:38:59	20583/20583	---M--	200	added ('OK')	image/gif	etag:%22660a97da1714d27f28ec80b1f89e7ea8%22	http://www.cameronsworld.net/img/content/4/15.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/15.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:00	2244/2244	---M--	200	added ('OK')	image/png	etag:%227948e253a19d5d42505057dd6269bfb8%22	http://www.cameronsworld.net/img/content/4/19.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/19.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:00	330/330	---M--	200	added ('OK')	image/png	etag:%22fd1f886a641aaa1103333052f3708579%22	http://www.cameronsworld.net/img/content/4/1.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/1.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:02	13356/13356	---M--	200	added ('OK')	image/jpeg	etag:%22b13f7719cce708f67c842e00a284c77c%22	http://www.cameronsworld.net/img/content/5/bg.jpg	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/bg.jpg	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:03	647/647	---M--	200	added ('OK')	image/png	etag:%225b9b8a0c7a7917e06596e4eac40331c3%22	http://www.cameronsworld.net/img/content/5/2.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/2.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:03	31446/31446	---M--	200	added ('OK')	image/gif	etag:%224637bfa65e1006074ac38425a5f3d8e1%22	http://www.cameronsworld.net/img/content/4/16.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/16.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:04	1158/1158	---M--	200	added ('OK')	image/png	etag:%224104b9008f37c78b49adeb858cdaeecf%22	http://www.cameronsworld.net/img/content/5/3.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/3.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:04	29370/29370	---M--	200	added ('OK')	image/gif	etag:%22cbde2335dbcdc7816ebd9ba483d0dba0%22	http://www.cameronsworld.net/img/content/4/19.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/4/19.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:05	1450/1450	---M--	200	added ('OK')	image/png	etag:%22649f6a5545de52eb9506c862f21b88b6%22	http://www.cameronsworld.net/img/content/5/5.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/5.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:05	2409/2409	---M--	200	added ('OK')	image/gif	etag:%22c0a58baa0c54b1845cdf7d2fb17025ea%22	http://www.cameronsworld.net/img/content/5/5.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/5.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:06	1068/1068	---M--	200	added ('OK')	image/png	etag:%227d885833b0975967f58fa50a34290c79%22	http://www.cameronsworld.net/img/content/5/8.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/8.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:07	22235/22235	---M--	200	added ('OK')	image/gif	etag:%22aa91bddf9b484341a67cd3b1fa41c53e%22	http://www.cameronsworld.net/img/content/5/3.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/3.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:08	12071/12071	---M--	200	added ('OK')	image/gif	etag:%2244d53549d42e42a1940ab7173c075c55%22	http://www.cameronsworld.net/img/content/5/8.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/8.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:08	34361/34361	---M--	200	added ('OK')	image/gif	etag:%22981e0fff879ec5cce08f03301dae3735%22	http://www.cameronsworld.net/img/content/5/2.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/2.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:08	4328/4328	---M--	200	added ('OK')	image/png	etag:%224f5ee7e005ccc28f3bcaeca2fe990e66%22	http://www.cameronsworld.net/img/content/5/10.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/10.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:08	398/398	---M--	200	added ('OK')	image/png	etag:%22ac57d06b88ebbaa30c1a1a4a876d93a7%22	http://www.cameronsworld.net/img/content/5/11.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/11.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:09	541/541	---M--	200	added ('OK')	image/png	etag:%2262c1a95d2d238ff3359415d290e3be34%22	http://www.cameronsworld.net/img/content/5/13.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/13.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:09	6978/6978	---M--	200	added ('OK')	image/gif	etag:%2261a874df0a3842bbb24616bbe25cd869%22	http://www.cameronsworld.net/img/content/5/11.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/11.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:10	636/636	---M--	200	added ('OK')	image/png	etag:%22f97a4b775fea671bf6be4df04f31c18b%22	http://www.cameronsworld.net/img/content/5/14.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/14.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:10	17455/17455	---M--	200	added ('OK')	image/gif	etag:%22aac50e8401f93209a514938cda3d3c40%22	http://www.cameronsworld.net/img/content/5/10.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/10.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:11	3709/3709	---M--	200	added ('OK')	image/png	etag:%22116ad02ad6b97e7e1fad8410a5c778db%22	http://www.cameronsworld.net/img/content/5/17.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/17.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:12	20948/20948	---M--	200	added ('OK')	image/gif	etag:%22478949562f9548d3ef4402cfb08e04d9%22	http://www.cameronsworld.net/img/content/5/13.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/13.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:12	923/923	---M--	200	added ('OK')	image/png	etag:%22aece16c1c8396dd9c0fab02b2647be83%22	http://www.cameronsworld.net/img/content/5/18.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/18.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:13	13095/13095	---M--	200	added ('OK')	image/gif	etag:%224c9f694529742d69314117982bf0fd4c%22	http://www.cameronsworld.net/img/content/5/14.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/14.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:13	2994/2994	---M--	200	added ('OK')	image/png	etag:%2257b21f9c31acf9e049e0179ea3acf143%22	http://www.cameronsworld.net/img/content/5/20.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/20.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:14	7814/7814	---M--	200	added ('OK')	image/gif	etag:%22c0f05ee512fa8f9aa3079a0cea118b67%22	http://www.cameronsworld.net/img/content/5/18.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/18.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:14	21878/21878	---M--	200	added ('OK')	image/gif	etag:%22701d46e5f0d4377b9a3193464dd4ba1e%22	http://www.cameronsworld.net/img/content/5/17.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/17.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:14	3433/3433	---M--	200	added ('OK')	image/png	etag:%22c5af2509cc37fe5f5562ef62661d5ca4%22	http://www.cameronsworld.net/img/content/5/22.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/22.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:16	17387/17387	---M--	200	added ('OK')	image/gif	etag:%22e11734cf58ffef90b543f48e4ca01ad5%22	http://www.cameronsworld.net/img/content/5/20.gif	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/5/20.gif	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:16	7790/7790	---M--	200	added ('OK')	image/png	etag:%224400b26fbf241cb404d2c57c68c426a0%22	http://www.cameronsworld.net/img/content/shared/rose-left.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/shared/rose-left.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:17	4480/4480	---M--	200	added ('OK')	image/jpeg	etag:%2296f3b296a8c070c19f524bf7589aae4c%22	http://www.cameronsworld.net/img/content/6/bg.jpg	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/6/bg.jpg	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
13:39:17	7777/7777	---M--	200	added ('OK')	image/png	etag:%22497e7cfc7abdc86f4f44a7a3f52c5ad5%22	http://www.cameronsworld.net/img/content/shared/rose-right.png	C:/My%20Web%20Sites/Camerons%20World/www.cameronsworld.net/img/content/shared/rose-right.png	(from http://www.cameronsworld.net/styles/main-51f05604bc.css)
